DATE,DFF,DFII10,DGS1MO,DGS2,DGS10
2017-01-23,0.66,0.39,0.46,1.16,2.41
2017-01-24,0.66,0.41,0.5,1.21,2.47
2017-01-25,0.66,0.45,0.48,1.23,2.53
2017-01-26,0.66,0.43,0.49,1.21,2.51
2017-01-27,0.66,0.41,0.49,1.22,2.49
2017-01-28,0.66,,,,
2017-01-29,0.66,,,,
2017-01-30,0.66,0.42,0.49,1.22,2.49
2017-01-31,0.56,0.4,0.5,1.19,2.45
2017-02-01,0.66,0.43,0.5,1.22,2.48
2017-02-02,0.66,0.43,0.5,1.21,2.48
2017-02-03,0.66,0.44,0.49,1.21,2.49
2017-02-04,0.66,,,,
2017-02-05,0.66,,,,
2017-02-06,0.66,0.4,0.48,1.16,2.42
2017-02-07,0.66,0.4,0.51,1.16,2.4
2017-02-08,0.66,0.38,0.52,1.15,2.34
2017-02-09,0.66,0.41,0.51,1.2,2.4
2017-02-10,0.66,0.4,0.51,1.2,2.41
2017-02-11,0.66,,,,
2017-02-12,0.66,,,,
2017-02-13,0.66,0.43,0.5,1.2,2.43
2017-02-14,0.66,0.46,0.51,1.25,2.47
2017-02-15,0.66,0.45,0.53,1.27,2.51
2017-02-16,0.66,0.43,0.51,1.22,2.45
2017-02-17,0.66,0.41,0.5,1.21,2.42
2017-02-18,0.66,,,,
2017-02-19,0.66,,,,
2017-02-20,0.66,,,,
2017-02-21,0.66,0.4,0.49,1.22,2.43
2017-02-22,0.66,0.38,0.47,1.22,2.42
2017-02-23,0.66,0.35,0.39,1.18,2.38
2017-02-24,0.66,0.31,0.4,1.12,2.31
2017-02-25,0.66,,,,
2017-02-26,0.66,,,,
2017-02-27,0.66,0.35,0.44,1.2,2.36
2017-02-28,0.57,0.34,0.4,1.22,2.36
2017-03-01,0.66,0.43,0.46,1.29,2.46
2017-03-02,0.66,0.48,0.52,1.32,2.49
2017-03-03,0.66,0.45,0.56,1.32,2.49
2017-03-04,0.66,,,,
2017-03-05,0.66,,,,
2017-03-06,0.66,0.48,0.56,1.31,2.49
2017-03-07,0.66,0.49,0.55,1.32,2.52
2017-03-08,0.66,0.56,0.54,1.36,2.57
2017-03-09,0.66,0.6,0.5,1.37,2.6
2017-03-10,0.66,0.57,0.6,1.36,2.58
2017-03-11,0.66,,,,
2017-03-12,0.66,,,,
2017-03-13,0.66,0.61,0.69,1.4,2.62
2017-03-14,0.66,0.61,0.77,1.4,2.6
2017-03-15,0.66,0.5,0.71,1.33,2.51
2017-03-16,0.91,0.51,0.68,1.35,2.53
2017-03-17,0.91,0.49,0.71,1.33,2.5
2017-03-18,0.91,,,,
2017-03-19,0.91,,,,
2017-03-20,0.91,0.47,0.7,1.3,2.47
2017-03-21,0.91,0.45,0.76,1.27,2.43
2017-03-22,0.91,0.43,0.74,1.27,2.4
2017-03-23,0.91,0.46,0.73,1.26,2.41
2017-03-24,0.91,0.42,0.73,1.26,2.4
2017-03-25,0.91,,,,
2017-03-26,0.91,,,,
2017-03-27,0.91,0.41,0.73,1.27,2.38
2017-03-28,0.91,0.45,0.75,1.3,2.42
2017-03-29,0.91,0.41,0.76,1.26,2.39
2017-03-30,0.91,0.46,0.75,1.28,2.42
2017-03-31,0.82,0.43,0.74,1.27,2.4
2017-04-01,0.82,,,,
2017-04-02,0.82,,,,
2017-04-03,0.91,0.39,0.73,1.24,2.35
2017-04-04,0.91,0.4,0.77,1.25,2.36
2017-04-05,0.91,0.37,0.77,1.24,2.34
2017-04-06,0.91,0.39,0.78,1.24,2.34
2017-04-07,0.91,0.44,0.77,1.29,2.38
2017-04-08,0.91,,,,
2017-04-09,0.91,,,,
2017-04-10,0.91,0.44,0.77,1.29,2.37
2017-04-11,0.91,0.41,0.74,1.24,2.32
2017-04-12,0.91,0.38,0.77,1.24,2.28
2017-04-13,0.91,0.32,0.76,1.21,2.24
2017-04-14,0.91,,,,
2017-04-15,0.91,,,,
2017-04-16,0.91,,,,
2017-04-17,0.91,0.38,0.76,1.21,2.26
2017-04-18,0.91,0.33,0.76,1.18,2.18
2017-04-19,0.91,0.36,0.75,1.19,2.21
2017-04-20,0.91,0.39,0.73,1.21,2.24
2017-04-21,0.91,0.4,0.72,1.2,2.24
2017-04-22,0.91,,,,
2017-04-23,0.91,,,,
2017-04-24,0.91,0.41,0.74,1.25,2.28
2017-04-25,0.91,0.44,0.73,1.29,2.35
2017-04-26,0.91,0.42,0.74,1.28,2.32
2017-04-27,0.91,0.39,0.7,1.25,2.3
2017-04-28,0.83,0.37,0.68,1.28,2.29
2017-04-29,0.83,,,,
2017-04-30,0.83,,,,
2017-05-01,0.91,0.41,0.67,1.28,2.33
2017-05-02,0.91,0.41,0.72,1.27,2.29
2017-05-03,0.91,0.46,0.73,1.3,2.33
2017-05-04,0.91,0.5,0.71,1.32,2.36
2017-05-05,0.91,0.5,0.71,1.32,2.36
2017-05-06,0.91,,,,
2017-05-07,0.91,,,,
2017-05-08,0.91,0.53,0.73,1.33,2.39
2017-05-09,0.91,0.56,0.74,1.37,2.42
2017-05-10,0.91,0.56,0.71,1.35,2.41
2017-05-11,0.91,0.51,0.68,1.35,2.39
2017-05-12,0.91,0.49,0.69,1.29,2.33
2017-05-13,0.91,,,,
2017-05-14,0.91,,,,
2017-05-15,0.91,0.52,0.73,1.31,2.34
2017-05-16,0.91,0.51,0.72,1.29,2.33
2017-05-17,0.91,0.44,0.72,1.26,2.22
2017-05-18,0.91,0.43,0.73,1.27,2.23
2017-05-19,0.91,0.41,0.71,1.28,2.23
2017-05-20,0.91,,,,
2017-05-21,0.91,,,,
2017-05-22,0.91,0.43,0.7,1.29,2.25
2017-05-23,0.91,0.46,0.76,1.31,2.29
2017-05-24,0.91,0.45,0.76,1.29,2.26
2017-05-25,0.91,0.45,0.72,1.3,2.25
2017-05-26,0.91,0.44,0.75,1.3,2.25
2017-05-27,0.91,,,,
2017-05-28,0.91,,,,
2017-05-29,0.91,,,,
2017-05-30,0.91,0.4,0.77,1.28,2.21
2017-05-31,0.83,0.4,0.86,1.28,2.21
2017-06-01,0.91,0.4,0.82,1.28,2.21
2017-06-02,0.91,0.36,0.82,1.28,2.15
2017-06-03,0.91,,,,
2017-06-04,0.91,,,,
2017-06-05,0.91,0.39,0.83,1.32,2.18
2017-06-06,0.91,0.37,0.83,1.3,2.14
2017-06-07,0.91,0.4,0.84,1.32,2.18
2017-06-08,0.91,0.41,0.8,1.33,2.19
2017-06-09,0.91,0.43,0.8,1.35,2.21
2017-06-10,0.91,,,,
2017-06-11,0.91,,,,
2017-06-12,0.91,0.46,0.82,1.35,2.21
2017-06-13,0.91,0.46,0.89,1.38,2.21
2017-06-14,0.91,0.44,0.9,1.35,2.15
2017-06-15,1.16,0.49,0.86,1.35,2.16
2017-06-16,1.16,0.49,0.85,1.32,2.16
2017-06-17,1.16,,,,
2017-06-18,1.16,,,,
2017-06-19,1.16,0.52,0.85,1.36,2.19
2017-06-20,1.16,0.5,0.88,1.36,2.16
2017-06-21,1.16,0.5,0.85,1.36,2.16
2017-06-22,1.16,0.46,0.8,1.34,2.15
2017-06-23,1.16,0.45,0.76,1.34,2.15
2017-06-24,1.16,,,,
2017-06-25,1.16,,,,
2017-06-26,1.16,0.43,0.81,1.36,2.14
2017-06-27,1.16,0.5,0.89,1.38,2.21
2017-06-28,1.16,0.49,0.89,1.34,2.22
2017-06-29,1.16,0.55,0.88,1.38,2.27
2017-06-30,1.06,0.58,0.84,1.38,2.31
2017-07-01,1.06,,,,
2017-07-02,1.06,,,,
2017-07-03,1.16,0.6,0.96,1.41,2.35
2017-07-04,1.16,,,,
2017-07-05,1.16,0.58,0.97,1.41,2.33
2017-07-06,1.16,0.61,0.95,1.4,2.37
2017-07-07,1.16,0.66,0.94,1.4,2.39
2017-07-08,1.16,,,,
2017-07-09,1.16,,,,
2017-07-10,1.16,0.66,0.95,1.4,2.38
2017-07-11,1.16,0.62,0.97,1.37,2.37
2017-07-12,1.16,0.57,0.94,1.35,2.33
2017-07-13,1.16,0.58,0.95,1.37,2.35
2017-07-14,1.16,0.57,0.93,1.35,2.33
2017-07-15,1.16,,,,
2017-07-16,1.16,,,,
2017-07-17,1.16,0.54,0.95,1.36,2.31
2017-07-18,1.16,0.51,0.95,1.36,2.27
2017-07-19,1.16,0.51,0.99,1.37,2.27
2017-07-20,1.16,0.5,1.0,1.37,2.27
2017-07-21,1.16,0.48,1.0,1.36,2.24
2017-07-22,1.16,,,,
2017-07-23,1.16,,,,
2017-07-24,1.16,0.48,1.0,1.37,2.26
2017-07-25,1.16,0.52,0.96,1.4,2.33
2017-07-26,1.16,0.49,1.02,1.36,2.29
2017-07-27,1.16,0.49,1.01,1.36,2.32
2017-07-28,1.16,0.47,1.0,1.34,2.3
2017-07-29,1.16,,,,
