,OXY,XOM,USGG10YR,USGG2YR,BSBYON,DXY,OPCRTOTL,OPECDALY,EURUSD,MRO,TIPX,SPIP
2020-05-29,12.95,45.47,0.6526,0.1603,0.050089999999999996,98.344,30440,29.01,1.1101,5.34,20.124000000000002,29.82
2020-06-01,13.81,46.28,0.6591,0.1564,0.060529999999999994,97.83,24550,33.69,1.1136,5.69,20.145,29.85
2020-06-02,14.75,47.31,0.6852,0.1623,0.059579999999999994,97.67299999999999,24550,34.96,1.117,5.86,20.135,29.79
2020-06-03,15.45,49.24,0.7458,0.19,0.06054,97.27600000000001,24550,35.47,1.1233,5.95,20.1,29.69
2020-06-04,15.55,49.1,0.8234,0.19399999999999998,0.05612,96.677,24550,34.85,1.1338,6.23,20.06,29.57
2020-06-05,20.79,53.08,0.8951,0.2062,0.059329999999999994,96.93700000000001,24550,36.84,1.1292,7.32,20.0639,29.56
2020-06-08,24.4,54.74,0.8752,0.2261,0.06125,96.618,24550,38.89,1.1294,8.43,20.0897,29.61
2020-06-09,23.18,53.52,0.8253,0.2024,0.06402000000000001,96.324,24550,37.1,1.1340000000000001,7.66,20.125,29.67
2020-06-10,20.76,50.65,0.7263,0.1667,0.06871000000000001,95.959,24550,37.46,1.1374,7.11,20.236,29.88
2020-06-11,17.41,46.18,0.669,0.1967,0.06752999999999999,96.73299999999999,24550,36.56,1.1299,6.26,20.195,29.93
2020-06-12,18.5,47.17,0.7034,0.193,0.06763,97.319,24550,35.06,1.1256,6.58,20.1761,29.82
2020-06-15,19.05,47.14,0.7215,0.18899999999999997,0.07078,96.706,24550,35.09,1.1323,6.6,20.19,29.82
2020-06-16,20.29,48.2,0.7528,0.1992,0.07400000000000001,96.958,24550,36.75,1.1264,6.74,20.21,29.83
2020-06-17,19.04,46.63,0.738,0.1952,0.07869,97.15799999999999,24550,37.59,1.1244,6.37,20.185,29.8
2020-06-18,19.67,46.92,0.7084,0.1933,0.07681,97.421,24550,37.7,1.1205,6.49,20.24,29.95
2020-06-19,19.71,45.98,0.6937,0.1855,0.07785,97.62299999999999,24550,39.45,1.1178,6.36,20.27,29.98
2020-06-22,19.91,46.42,0.7085,0.1917,0.07975,97.039,24550,38.96,1.1261,6.27,20.295,30.09
2020-06-23,19.79,46.7,0.7118,0.1857,0.08038,96.646,24550,39.85,1.1308,6.33,20.315,30.09
2020-06-24,18.0,44.5,0.679,0.1876,0.07708,97.148,24550,38.17,1.1251,5.79,20.28,30.06
2020-06-25,18.54,45.17,0.6856,0.1857,0.07415,97.429,24550,37.18,1.1218,5.98,20.29,30.12
